review,rating,date
terlalu banyak IKLAANNN,3,2025-12-23 02:28:25
sangat mudah untuk mendengar musik yang diinginkan,5,2025-12-23 02:23:11
bagus,5,2025-12-23 01:58:28
kerennnn,5,2025-12-23 01:32:49
bagus,5,2025-12-23 01:31:36
iklan nya terlalu sering dan itu lagi itu lagi.,2,2025-12-23 01:20:48
busettt makin banyak iklan nya mana lama lagi,3,2025-12-23 01:11:03
Lagu-lagunya bisa membawa kembali kenangan lama.,5,2025-12-23 01:10:52
saya menyukai spotify krn banyak lagu kasukaan saya,5,2025-12-23 00:53:18
"ini aplikasi ke pw2 aja dah kalo gk pake premium nonton 2-3 lagu pasti iklan 3 kali atau 4,karna di aku selalu kek gitu",1,2025-12-23 00:26:47
bagus banget mangkanya aku kasi bintang 5 tapi kurang nya tuh banya iklan nya,5,2025-12-23 00:05:09
sangat bagus,5,2025-12-22 23:58:06
aplikasi nya bagus saya suka cuma kadang suka ngeleg,5,2025-12-22 23:50:30
"akuu sering bngt mutar lagu di Spotify pas lagi aktivitas, apalagi pas nyapu dan nyicil biar ga sunyi ajaa rasanya, cuman kebanyakan iklan ajaa",5,2025-12-22 23:48:17
lama mau nyetel laguu,3,2025-12-22 23:38:55
bagus,5,2025-12-22 23:36:28
"jadi bagian terbaik dari hidup, makasih spotify",5,2025-12-22 23:33:09
karena bagus,5,2025-12-22 23:02:35
tidak bisa melalukan pembayaran untuk paket premium,4,2025-12-22 22:58:42
sangat bagus dan menarik🤗,5,2025-12-22 22:57:20
cukup memuaskan,5,2025-12-22 22:36:08
👍,5,2025-12-22 22:34:17
mantap,5,2025-12-22 22:25:18
dasar aplikasi kikir,1,2025-12-22 22:21:11
"jos ,mudah di gunakan dan sinyal pun ok",5,2025-12-22 21:19:04
"kebanyakan iklan, iklan bukan satu lagi tiga sekali iklan udah gak kayak dulu lagi.",1,2025-12-22 21:18:59
"Iklan tidak masalah. Yang masalah, lagu sering diganti otomatis ke band lain padahal saya sedang dengar album. Ini merusak suasana dan pengalaman mendengarkan. Mohon hargai pilihan pengguna, jangan algoritma terus yang ambil alih.",1,2025-12-22 21:15:16
biar bintang yang menjelaskan,5,2025-12-22 20:15:06
smua lagu bisa denger dengan tenang,5,2025-12-22 18:53:15
aplikasi ini sangat bagus buat dengar musik,5,2025-12-22 18:30:02
iklan nya maksa 1 lagu 3 iklan najis,4,2025-12-22 18:02:10
"Ada yang rusak, rusaknya kayak gak bisa di pencet ku kasih bintang 1 karena membuat saya marah dan banting HP saya sampai pecah, tolong diperbaiki lagi saya sudah muak.",1,2025-12-22 17:53:19
"ini kanapa ya lagu di playlist GK bisa di putar? iya sih bukan premium... di playlist udah ada 430an judul, kagak bisa nambah lagi kalo nambah kagak bisa di puter ada mah ada tuh lagu di playlist tapi kagak bisa kalo lagu yang udah lama ada di playlist Baru bisa ini bug apa emng fitur nya terbatas kalo GK premium? pengen nambah judul lagi sebenarnya nya tapi kalo kagak bisa di puter buat apa..",3,2025-12-22 17:45:01
"iklan nya makin lama, makin banyak ampe semenit, buat mood ilang buat dengerin musik.",1,2025-12-22 17:11:59
baguss banget,5,2025-12-22 17:04:25
"jujur apk ini sangat membantu saya,walau ada iklan dikit karena saya g premium🤭,tpi berkat spotify saya bisa tidur nyenyak dengan mendengarkan lagu lagu hindia😜,dll.dan saya juga senang dgn apk ini karena bisa denger lagu walau keluar apk nya,jdi saya bisa gambar digital sambil dengerin musikk,LOVE YOUU SPOTIFYYY",4,2025-12-22 17:00:26
terlalu banyakk iklan satu kali hidupin musik nunggu iklan 3 iklan gaa seruu banyak bngt iklan nyaa,2,2025-12-22 16:48:39
mohon perbaiki aplikasinya karna saya tidak dapat memutar lagu yg baru saya tambahkan ke playlist bahkan sampai aplikasinya saya instal ulang tapi masih belum bisa di putar,4,2025-12-22 16:42:08
"baguss sihh, kurang poin di iklan sama premium 😅😅",4,2025-12-22 16:39:38
wopp,5,2025-12-22 16:34:52
tempat mencari musik terbaik,5,2025-12-22 16:20:29
pilihan Ok,5,2025-12-22 16:09:28
"muantep...apa yg kt inginkan"" ada",5,2025-12-22 16:08:56
"Malas sama apk satu ini , makin lama banyak pembayaran dan pembatasan. milih lagu aja harus di batasin perhari ? terus Nge-skip lagu harus di batasin juga perharinya",2,2025-12-22 15:45:31
josss pokoknya,5,2025-12-22 15:32:05
sebagus itu,5,2025-12-22 15:10:21
knp harus premium sih,1,2025-12-22 15:08:08
"maaf sepertinya ada bug,ketika saya menekan salah satu lagu di album favorit dia tidak memutar lagu tersebut",2,2025-12-22 15:04:35
apk nya bagus,5,2025-12-22 15:00:06
kren banget,5,2025-12-22 14:59:04
nice,5,2025-12-22 14:59:00
pemai Gaga skali,1,2025-12-22 14:58:06
rekomendasi banget buat dengerin musik,5,2025-12-22 14:58:03
puas,5,2025-12-22 14:56:18
karena keren dan tidak lemot saat aku tidur,5,2025-12-22 14:53:18
"the application and songs are great, but there are too many ads, even though the songs contain a lot of ads, that's the main reason why this application is not satisfying.",2,2025-12-22 14:51:49
Spotify bisa gak kalo ngeletain fitur premium itu jangan ke fitur yang gak terlalu premium kek kikir bet gitu loh pencapaian aja di kasih fitur premium kek apa cobak gunanya cuman buat FLEXING DOANG dari pada sibuk bikin fitur premium yang gak jelas mending lu perbaiki bug di di fitur lu gue udah muak setiap nambahin lagu baru di favorit malah kagak bisa di puter anjer memang spotify KAYAK MENGONTrOL 😌 oh semoga komen ini tenggelem biar yang menelusuri nya tau didasar komen ada ulasan kyk apa,1,2025-12-22 14:49:37
saya suka tapi sayangnya saya mendapatkan banyak bug 😔 padahal saya hanya ingin mendengarkan lagu tapi sayangnya saya malah mendapatkan bug saat menekan lagu malah tidak mau terputar sebenarnya bug ini baru muncul dan playlist saya sudah banyak tapi saya kasih bintang 5 karna saya sangat mendukung aplikasi Spotify tapi semoga yang membaca ini tidak mendapatkan bug seperti saya 👍,5,2025-12-22 14:47:04
"hallo developer Spotify, ini kenapa sekarang Spotify gak bisa memutar lagu, pas saya coba memutar lagu itu detik nya berjalan seperti biasa, tapi kok gak ada suara nya, saya kira hp saya yg bermasalah, tapi di aplikasi lain itu gak apa apa, saya sudah coba menghapus data dan memaksa berhenti aplikasinya, bahkan saya sudah menghapus dan menginstal kembali tapi tatap gak ada perubahan..tolong ini gimana nihh🙏",2,2025-12-22 14:38:46
"lumayan lahh, tapi yaa Spotify emang harus premium ya? padahal saya ingin dengerin lagu, walaupun ada iklannya tapi gak perlu juga lah di Batasin buat milih lagunya. jadi saya mohon pada developer Spotify untuk jangan batasi buat milih lagunya. sekian terimakasih🙏",3,2025-12-22 14:25:31
lumayan,5,2025-12-22 14:23:26
tolong perbaiki masalah playlist lagu yang sudah di download jadi gratis lagi masa semua harus premium buat dengerin lagu tanpa internet 🥴,2,2025-12-22 14:22:44
lagu lagu nya bagus mantap,5,2025-12-22 14:21:10
bagus,5,2025-12-22 14:09:14
mantap,5,2025-12-22 14:07:59
asik baget,4,2025-12-22 14:07:34
BUAGUSSS💗💗 SEMOGA AJA GAK ADA IKLANNN😚😚,5,2025-12-22 14:07:33
salam dari sahabat nya Spotify,5,2025-12-22 14:03:30
oke,5,2025-12-22 14:02:06
well💸well💸well💸 kikir banget jir😹,5,2025-12-22 13:57:52
jelek banget5,5,2025-12-22 13:46:41
"heh spotify lu yg bener aja deh, org lagi milih lagu gabisa jd hrs bayar padahal dulu kagak, lu kebelet haji kah, lu kira kitani orkay kah bisa bayar sepuasnya, benerin gk kuranngin gk iklannya trs hapus itu fitur yg hrs bayar kalo milih lagu itu gausah pura"" ga liat kau oon. lama"" ngeselin ya spotify ini",2,2025-12-22 13:38:08
cuma satu kata Mantapp,5,2025-12-22 13:37:30
ngapain sih ada fitur play Lis kalo di pencet ∞ kali pun gak mutar tu lagu lebih bain di hilangkan saja dari pada ada tapi tidak ber guna,1,2025-12-22 13:35:45
makin lama makin kikir,1,2025-12-22 13:35:30
Saya Calvin Tidak Membeli Spotify Premium Lagi... Harga Sudah Mahal...,1,2025-12-22 13:34:12
bguss,5,2025-12-22 13:31:49
semangat terus untuk developer nya,5,2025-12-22 13:27:01
sekarang gak bisa dengerin lagu yg kita pilih lg karna harus berlangganan,1,2025-12-22 13:25:07
play with game,5,2025-12-22 13:21:56
The Winner Takes It All,5,2025-12-22 13:14:45
cuma mau buat ngilangin iklan harus bayar 80rb,1,2025-12-22 13:08:58
baguss,5,2025-12-22 13:06:37
iklan nya nggk banget,2,2025-12-22 13:02:57
"woy kenapa sekarang gak bisa putar playlist, kemarin kemarin bisa",1,2025-12-22 12:54:46
sangat bagus,5,2025-12-22 12:52:42
mempersulit keadaan aja...,1,2025-12-22 12:51:54
"RECOMMENDED BGT, KALIAN HARUS DOWNLOAD!!!",5,2025-12-22 12:41:36
Saya sudah membeli premium standart tetapi kenapa tidak muncul opsi download saat memutar lagu?,5,2025-12-22 12:39:03
spotify ini udah bagus dalam memutar setiap lagu menurut ku sih udah lengkap untuk pencarian lagu nya... untuk iklan sih tidak apa apa ya karna aku tidak berlangganan namun untuk masalah membagikan lagu ke platfrom instagram tolong untuk pemilihan lagu nya bisa di sesuaikan atau bisa di ubah saat menggaplod story instagram...,3,2025-12-22 12:31:38
wel pokonamah,5,2025-12-22 12:27:14
kebanyakan iklan tidak jelas,1,2025-12-22 12:22:58
baguss,4,2025-12-22 12:19:53
"kikir amat, mau pilih lagu aja di batesin, iklan 95% lagu 5% mending denger lagu di yt aja inimah 😂",1,2025-12-22 12:16:50
pas buat galau enak banget apa lagi bersih²,5,2025-12-22 12:00:16
"agak macet saat d pencet pdhl memonya kosong,jd gk trllu memuaskan..",3,2025-12-22 11:55:02
saya menyukai aplikasi ini,5,2025-12-22 11:47:43
mau putar lagu yang disukai malah ga bisa giliran putar lagu yang biasa bisa apalah,2,2025-12-22 11:45:53
bagus sekali👍👍,5,2025-12-22 11:40:57
𝗯𝗮𝗴𝘂𝘀𝘀𝘀𝘀𝘀𝘀𝘁𝘁𝘁 𝗯𝗮𝗻𝗴𝗲𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁𝘁,5,2025-12-22 11:33:14
"Iya gue tau gue gak prem, tapi lu kalo kalo ngasih iklan kira-kira lah, masa gue baru setel satu lagu iklan langsung muncul 2. Mikir kids",3,2025-12-22 11:25:12
"makin banyak iklan, dipaksa premium",1,2025-12-22 11:06:42
good minusnya iklan nya banyak,4,2025-12-22 10:54:02
sangat puas dengan musik nya,3,2025-12-22 10:44:00
good,5,2025-12-22 10:35:08
suka aja sihh..,5,2025-12-22 10:30:15
mantab,5,2025-12-22 10:21:11
"aplikasi ini sangat berguna untuk saya,karena saya tidak perlu menonton di tik tok lagi,dan biasanya saya ingin mendengar kan lagu sambil bermain game,dan aplikasi ini sangat membantu bagi saya",4,2025-12-22 10:12:45
bisa buat sama main game jadi sad main nya jadi lebih jago kalo GK ada ini mungkin GK bisa sampai jago terimakasih ya Spotify,5,2025-12-22 10:09:46
"aplikasi kikir, harga premium makin hari makin mahal tdinya 59ribu udh bisa download offline. sekarang akun standart harganya 79ribu. kikir kikir",1,2025-12-22 10:05:10
sip iklannya,5,2025-12-22 10:04:00
"spotify payah ah, orang cuman mau dengerin lagu, kaya ada gangguan gitu buat login gara2 harus pilih paket, padahal saya udah pilih masih aja ga bisa, plis jangan maksa bisa ga sih.",3,2025-12-22 10:03:15
sukaa sama spotify nyaa,5,2025-12-22 09:44:15
aku suka aku suka asik bagus,5,2025-12-22 09:38:45
bagus,5,2025-12-22 09:37:32
bagus banget suka deh,5,2025-12-22 09:36:54
mantep,5,2025-12-22 09:33:41
sekarang mau milih lagu harus bayar?,2,2025-12-22 09:32:59
keren,5,2025-12-22 09:32:33
👍👍👍,4,2025-12-22 09:25:34
"parahh bnyk bgt ikannya, ini siii secara halus memaksa untuk premium",1,2025-12-22 09:22:28
sangat baik,5,2025-12-22 09:22:28
kebanyakan iklan masa iya sekali iklan iklan nya 3-4 iklan,1,2025-12-22 09:19:42
tapi warepeed ku nga muncul😣,5,2025-12-22 09:06:34
best,5,2025-12-22 08:59:24
sangat baguss,5,2025-12-22 08:56:55
banyakan sporsor ....,1,2025-12-22 08:52:32
to much ads i just hearing around 2-3 song and its just give me another ads 3 ads at once what are you guys even thinking about,1,2025-12-22 08:51:57
"Overall aplikasi spotify udah bagus, mungkin untuk tampilan UI nya bisa diubah jadi lebih menarik dan lebih bagus lagi dan kalo ada bug bisa segera diperbaiki, terima kasih!",5,2025-12-22 08:42:43
bagus lengkap lagu lagu yang aku suka,5,2025-12-22 08:07:29
"Spotify skrg ga asik, dikit2 dibuat jd premium. kek misal yg dulunya bisa gonta ganti lagu apapun skrg dibatesin, mana banyak iklan lagi. klo emg kek gitu mah sekalian aja lgsg berbayar diawal, biar org2 tau trs gajadi download/uninstall ni apk.",1,2025-12-22 08:04:11
rada mengecewakan soalnya pas mau nyimpen ke favorit tiba2 gabisa di mainin musiknya jadi cuma musik lama yang bisa....kalo mau dengerin harus premium. haidnya terganggu dan ribet juga. kalau di simpen terus bisa di putar lagunya jadi lebih gampang.,3,2025-12-22 07:57:51
apa apa premium milih lagu aja sekarang premium pay to win❌️ pay to listen✅️,2,2025-12-22 07:51:59
asikkk,5,2025-12-22 07:41:37
gk bisa masuk kocak,1,2025-12-22 07:29:40
mantap,5,2025-12-22 07:28:56
baru juga 2 hari pake spotify freee lagu sama sekali gk bisa ke pencet harus premium dluu apa2 premium dlu,1,2025-12-22 07:18:22
"untuk spotify iklan nya di apusin🙏😭, lagi enak enak denger lagu malah iklan😭😭",3,2025-12-22 07:17:49
"mau milih lagu malah di suruh langganan, kacau...",1,2025-12-22 07:06:38
"mantappp, ini yg saya cari cari",5,2025-12-22 07:06:37
saya pernah donlowot semua lagu ad,5,2025-12-22 07:04:52
kenapa ya setiap mau ndengerin lagu angel baby itu tiba tiba lag padahal dengerin lagu lain bisa? tolong di fix ya ini mengganggu banget,1,2025-12-22 06:55:50
jadi tau lagu penyanyi & penyiptanya,5,2025-12-22 06:53:13
"bagusss bangettt, udah gitu gratis",5,2025-12-22 06:53:13
enak dengerin lagu nya sambil di mati in hp,5,2025-12-22 06:51:01
"woy tolong lah ini untuk milih lagu sendiri aja harus premium, saya tau kalian butuh uang tapi ga gini juga dong",2,2025-12-22 06:49:22
"tolong,,,lirik nya banyak gak ada🙄🤪😑",5,2025-12-22 06:33:35
lagu lagu disini enak didengarkan,5,2025-12-22 06:32:56
ok bgt tp blm ke langganan ya maaf,5,2025-12-22 06:24:19
good,5,2025-12-22 06:20:03
Mantap,5,2025-12-22 06:10:34
aplikasi ini sangat membantu dalam bidang musik dan aplikasi ini menyediakan banyak musik.,5,2025-12-22 06:08:32
bagus,5,2025-12-22 06:08:14
bagus,4,2025-12-22 06:07:38
bagusss bgtt,5,2025-12-22 06:06:23
kenapa harus pake email,1,2025-12-22 06:03:13
thank you and i love you,5,2025-12-22 05:59:15
gaseru. lagunya emang banyak tapi scrolling dikit premium dikit dikit premium bahkan bagi non premium akses ke lagunya dibatasi,3,2025-12-22 05:54:51
"aku udah daftar, tapi tiba-tiba disuruh daftar lagi, padahal koleksi laguku udah banyak. aku ada masalah lagi, ini bug apa gimana? aku udah stel lagu di lagu yang disukai tapi lagunya sama sekali gak keputar ataupun mulai padahal sinyal udah oke, ini kenapa ya?",1,2025-12-22 05:51:03
ok,3,2025-12-22 05:35:46
bagusss bgttt,5,2025-12-22 05:31:42
asik lagu nya hits semua,5,2025-12-22 05:21:52
Apklasi nya kalau mau nyetel lagu pasti lagu lain,3,2025-12-22 05:20:42
bagus bgtt aku rekomend,5,2025-12-22 05:19:34
"Iklannya banyak bener sampe 4 bgitu, bisa 1-2 menit sekali iklan",2,2025-12-22 05:03:41
"makin hari makin jelek aja kualitas aplikasi ini, sya sebagai pengguna spotify dari thn 2021 ngerasa klo skrg mau dengar lagu dgn tenang aja hrs bgt premium.",1,2025-12-22 04:54:03
"bagus tapi kurangnya gw udah ngurutin lagunya tapi pas gw puter terus gw ganti lagunya malah ke acak ga berurutan, malah yg gw urutin lagunya jadi lain yg ke puter",3,2025-12-22 04:48:10
sangat rekomendasi sekali,5,2025-12-22 04:46:45
"gimana sih ini Spotify ada bug nya, setiap mau pencet lagu suka ga kepencet, pas pencet ke lagi lain di playlist bisa, pas mau puter lagu di sukai gabisa. udah mah berbayar mahal bug lagi",1,2025-12-22 04:44:39
"Spotify ini sangat bagus untuk di dengarkan, kurangnya lagu di sukai tidak berurutan.",5,2025-12-22 04:38:16
bagus wok walau ada iklannya,5,2025-12-22 04:34:15
kalo masuk aplikasi lainnya pasti musik nya mati sendiri,3,2025-12-22 04:31:39
"Spotify sekarang anehh,beda yang di putar beda pula lagunya jdi acakk gimana sihh Spotify??",3,2025-12-22 04:16:59
terima kasih saya suka surat surat yang saya dengar dan adik saya jadi suka baca al_Qur'an,5,2025-12-22 03:59:19
bagus banget,5,2025-12-22 03:56:51
"bagus,semua lagu ada",5,2025-12-22 03:51:10
bagus ini kalo gua udah lama,5,2025-12-22 03:41:51
dikit dikit premium.,1,2025-12-22 03:36:40
aplikasi sampah,1,2025-12-22 03:30:10
"banyak gaada liriknyaa, kebanyakan iklann please lahh",3,2025-12-22 03:28:47
KEBANYAKAN IKLAN !!! UDAH KAYAK PASAR AJA.,1,2025-12-22 03:23:12
udah lebih 5 bulan pake premium tapi kok tetep gabisa pake fitur mix yaa kecewa nii,2,2025-12-22 03:19:58
makin kikir bangke nih aplikasi,1,2025-12-22 03:19:38
"Plis lahhh aku cuma mau dengerin lagu, kok aplikasi ini maksa kita buat jadi premium sihh, emang aplikasi ini harus banget premium, dikit dikit iklan premium masih mending 1 iklan lah ini udah 3 iklan pikir lahh kami lagi krisis uang untuk beli premium, masa denger lagu harus premium dulu, ngotak dikit napa",1,2025-12-22 03:18:42
habis di update lagunya kok gabisa diputer??,3,2025-12-22 03:15:38
enak aja,5,2025-12-22 02:44:21
song is 👍👍👍👌❤️,5,2025-12-22 02:41:49
okay,5,2025-12-22 02:33:55
spotify ini banyak pilihan lagunya terus gratis lagi spotify ini juga kenceng banget suaranya pokoknya bagusssssss bangettttttttt🤭🤭,5,2025-12-22 02:32:18
"suka si sama apk nya cuma tolong dikondisikn iklan nya bagi yg tidak premium ini .apalagi disaat saya ingin memencet lagu yang disukai, itu sama sekali tidak bisa dipencet.. padahal tidak ada masalah di hp saya",2,2025-12-22 02:29:52
bagusssssssssss bangeettttttt,5,2025-12-22 02:13:29
APK KIKIR GA KEK DLU MILIH LAGU HARUS PREMM,1,2025-12-22 02:13:03
bagus tapi iklannya itu² aja bosen,5,2025-12-22 01:59:57
bagus,4,2025-12-22 01:55:52
momen nya selalu ada,5,2025-12-22 01:51:34
"apk gj, masa gabisa di buka jir🤓",2,2025-12-22 01:42:34
ini saranku dah bagus semua gitu tapi syngnya suka ngeleg gitu tiba tiba musiknya mati sendiri tolong diperbaiki lagi,4,2025-12-22 01:38:03
selalu menemaniku setiap saat,5,2025-12-22 01:34:24
bagus,5,2025-12-22 01:31:15
AP bagus,5,2025-12-22 01:26:43
"bjir dah jan maksa aku untuk beli premium asu, masih mending gw download nih apk (kebanyakan iklan)",3,2025-12-22 01:25:59
keren tapi banyak iklan,5,2025-12-22 01:17:26
banyakan iklannya dr pd muter musiknya,1,2025-12-22 01:03:32
Mudah cari lagu,5,2025-12-22 00:48:56
sangat bagus,5,2025-12-22 00:48:41
suka banget dengar musik di Spotify,5,2025-12-22 00:37:59
iklannya makin banyak jir,4,2025-12-22 00:34:22
skrg banyak banget iklan nya bisa 1-4 iklan,1,2025-12-22 00:34:15
bagus,5,2025-12-22 00:34:06
ok,5,2025-12-22 00:18:08
aplkasi ya ngebak yang dimana lagu favorit gua kaga bisa di putar oh iya kualitas ya buruk maaf saya kasih reting 1 karena saya kaga suka aplkasi yang banyak bug ya,2,2025-12-22 00:14:39
banyakin iklan nya aja,1,2025-12-22 00:10:09
saya kasih bintang 4 aja karna pas pertama bisa di download pas kelamaan masa make duit sih mahal lagi saya pengen tuh Spotify ini ada lagu yg lebih viral ya segini aja sekian terimakasih,4,2025-12-21 23:55:05
love it!,5,2025-12-21 23:46:56
"aplikasi jelek,dipencet lagunya gabisa diputer padahal game/apk lain masih bisa dibuka+hp ga ngelag samsek tolong dibenerin y",1,2025-12-21 23:35:07
Bagus.,5,2025-12-21 23:32:24
Oke,5,2025-12-21 23:31:43
bagus bagat,5,2025-12-21 23:20:58
bagus,5,2025-12-21 23:17:07
koleksi lagu lengkap,5,2025-12-21 22:51:32
yess suka kali aku sama kau Spotify lopyu bangett plisss hidup buat ak Spotify...,5,2025-12-21 21:47:28
banyak iklan,1,2025-12-21 20:35:40
iklannya mengganggu,5,2025-12-21 19:39:26
thank,5,2025-12-21 19:25:49
"baguss si, tapi makin kesini iklan nya makin sering makin banyak, dulu ga sesering itu dan ga sebanyak itu",3,2025-12-21 18:50:38
lope sekebon,5,2025-12-21 18:32:45
bagus sekali,5,2025-12-21 17:33:28
"tolng min perbaiki, pas aku mau putar lagi kok playtis nya kosong?, padahal ada gambarkan di tekan playtisnya kosong, tolong dong di perbaiki, klo udh di perbaiki baru gw ubh bintngny",1,2025-12-21 17:30:12
gokill,5,2025-12-21 17:25:31
aku cukup senang karna lagu ny lengkap tapiii lirik ny biasanya gak ada 😑,5,2025-12-21 17:13:00
"WOI JANGAN DIKIT DIKIT HARUS PREMIUM GW GA ADA DUIT + SEKARANG GA BISA LANGSUNG KLICK LAGU DI LIBRARY, MASA HASUR PREMIUM SEMUA????",1,2025-12-21 17:08:44
lagu full dan bikin hati tenang ketika mendengarkan lagu,5,2025-12-21 17:05:11
aplikasi nya jelek ga bisa di pencet 👎tolong diperbaiki,1,2025-12-21 17:00:30
keren,5,2025-12-21 16:36:55
"mbabi bgt, bahkan milih lagu dipencarian pun harus premium anj, malak lu",1,2025-12-21 16:08:59
mau liat lirik aja harus premium,2,2025-12-21 15:59:51
sangat puas,5,2025-12-21 15:55:04
jelek bet lu mau nyetel lagu aja kaga bis malah disuruh premium kocak bet lu mah,1,2025-12-21 15:52:35
ok iklannya udh mendingan 😁 makasih atmin aku b5 nih,5,2025-12-21 15:51:16
"Aplikasinya nyaman dipakai, musik lengkap, dan playlist-nya sesuai suasana. Cocok buat nemenin kapan aja, dari lagi rame sampai lagi sendiri. Recommended.😊",5,2025-12-21 15:50:42
"buat pilih' lagu jangan di buat harus premium juga laa Spotify, waktu mau dengerin lagu favorit jadi gabisaa.",1,2025-12-21 15:48:42
mau pilih musik aj sekarang di batesin terlalu memaksa harus ke premium. kaya dulu gada batasannya sekarang perhari pilih lagu makin dibatasin,1,2025-12-21 15:40:47
kekurangan: iklan horor,5,2025-12-21 15:38:45
enak bet,5,2025-12-21 15:36:36
bagus,5,2025-12-21 15:33:55
asik.,5,2025-12-21 15:19:19
lagu di playlist gak bisa di pencet hp Ku Aman red magic 8s yang rusak aplikasi nya pler lah,4,2025-12-21 15:18:55
ada aja akal akalan supaya terjun ke berbayar,1,2025-12-21 15:15:42
nantaf..tingal klik mau lagu aoa aja..spotify menang the best,5,2025-12-21 15:13:01
terlalu banyak iklan,1,2025-12-21 15:10:16
"aplikasinya bagus, dan cocok untuk mendengarkan lagu sesuai mood tetapi tolong, aku ada keluh kesah tentang apk ini 1. setiap aku menambahkan lagu ke playlist favorit, dan ingin aku setel di playlist fav ku itu tiba' eror dan engga tersetel lagunya. udah aku coba hapus apknya dan download lagi tapi tetap sama aja 2. terlalu banyak iklan. jujur aga ganggu iklannya, but is oke udah cukup itu aja, tolong diperbaiki. terutama yg no 1 aku jelasin itu :3 have a nice day!",3,2025-12-21 15:07:05
suka banget juga lagu nya asik² seru pokonya,5,2025-12-21 14:54:17
"MAU BANGKRUT YA, IKLANYA GILA GILAAN",1,2025-12-21 14:49:23
sumpah demi apa lagu lagu nya enak banget dah apa lagi sad sad gitu,5,2025-12-21 14:45:43
"Wuihh ada banyak musik yang bisa kamu dengarkan disini tapi ada iklannya, gpp si walaupun pengguna gratis.",4,2025-12-21 14:44:44
Spotify sekarang sudah sangat nyaman,5,2025-12-21 14:40:52
mantep 🤤,5,2025-12-21 14:36:21
iklan mulu,5,2025-12-21 14:35:16
iklannya 4 terlalu banyak,5,2025-12-21 14:33:58
ini kenapa gak bisa di dowload yaa?,1,2025-12-21 14:30:48
"untuk masalah lirik yg kadang gk ada sebenernya gak terlalu masalah (buat aku), yang jadi masalah utama : spam iklan masa baru nyetel 3 lagu dikasih iklan ada 3 lagi iklannya dan itu durasinya lama 1 iklan 1 menit, dan masalah yang ke-dua: mau putar lagu bebas/skip lagu di kasih limit cuman 5-6 kali ini yg paling nyebelin, pliss lah di ilangin aja nih fitur kikir nya",1,2025-12-21 14:24:10
bagus,5,2025-12-21 14:22:04
good 💕,5,2025-12-21 14:09:44
aplikasinya bagus sih cuman kemana fitur cek lagu favorit yg viral itu. tolong perbaiki lagi min,5,2025-12-21 14:09:14
"tolong dong, setiap masukin music ke favorit, Pasti ada aja kendalanya Music yg baru jadi favorit tidak bisa di putar, ini kesalahan gadget saya atau aplikasi kalian yang bermasalah, kalau ini kesalahan Gadget saya, saya minta maaf, tapi kalau ini kesalahan aplikasi anda/kalian, tolong diperbaiki",3,2025-12-21 13:58:13
cocok buat dengerin lagu pas waktu senggang bagus bangett bintang 5 dehh,5,2025-12-21 13:49:18
gak bisa di putar ulang,4,2025-12-21 13:42:11
yaaa bagus aja udah,4,2025-12-21 13:23:38
"Woi ini aplikasi kenapa dah, pas mau nyetel lagu yang baru ditambahin ke playlist malah gabisa diputar lagunya",1,2025-12-21 13:18:08
kalo kita mau lagu yang ini pencet nah yang ke play lagu yang Laen,1,2025-12-21 13:17:21
mantap,5,2025-12-21 13:11:32
"sebenernya si udah ok banget buat dengerin lagu dan bisa menambahkan lagu favorit dari tiktok. tapi lama kelamaan jadinya lebih sering iklan, sebenernya ga sesering itu. seperti setiap selesai satu lagu iklan, tapi sekali iklan 3-4 kali. ngga kaya dulu, dulu paling 2-3. 3 aja jarang. sekarang 3-4 terus, jadi kurang enak buat dengerin musik favorit ku. jadi kekurangan spotify menurutku cuma iklan aja yang harus di kurangi.",4,2025-12-21 13:09:41
bagus bgt,5,2025-12-21 13:06:26
"aplikasi ini benar banar sangat bagus👍👍👍👍👍👍👍👍👍👍 lagu""yang saya sukai semua ada",5,2025-12-21 13:04:58
Selalu menemani setiap pagi,5,2025-12-21 12:59:28
sangat baik untuk didengar 👍,5,2025-12-21 12:53:31
bagus banget buat nemenin aku main gem,5,2025-12-21 12:51:50
ada bug,2,2025-12-21 12:50:57
ini lagu di playlist kok gk bisa diputar semua? rusak kah? atau ada limitnya?,1,2025-12-21 12:49:18
saya sagat menyukai spotify,5,2025-12-21 12:37:31
^-^ Sekalian aja kalau mau buka aplikasi nya harus premium 😊😡,1,2025-12-21 12:30:03
oke aku suka tapi ada iklan dikit,5,2025-12-21 12:29:35
"Udah bagus banget, lagunya juga lengkap, tapi ada masalah di shuffle pintarnya(mungkin bug) shufflenya ganti lagu terus walaupun lagi nyetel playlist yang lagunya sama semua, tapi tetep ganti ke lagu yang lain, shuffle yang lain pun harus premium, mohon diperbaiki",4,2025-12-21 12:24:04
"Dicoba dulu,ya!baru terinstal sementara *5 dulu ya.",5,2025-12-21 12:18:25
spotify bagus bgt sih bisa dengerin lagu dan ada liriknya jd klo mau ngafalin lagu gampang,5,2025-12-21 12:17:30
